"ID";"Photo";"Nom";"Référence";"Catégorie";"Prix de base";"Prix final";"Quantité";"État";
"98";"http://autoradio-fr.com/img/p/1/2/9/129.jpg";"Autoradio GPS Android 8.0 Seat Cupra (2005-2013)";"GPS-347";"Autoradio Seat android";"391.000000";"341";"2699";"1";
"1299";"http://autoradio-fr.com/img/p/2/0/8/9/2089.jpg";"Caméra de recul CCD Volkswagen Santana 2013";"CAM-86-561";"Caméra de recul Volkswagen";"69.900000";"69.9";"10000";"1";
"3081";"http://autoradio-fr.com/img/p/8/2/8/7/8287.jpg";"Autoradio GPS Android 10.0 Citroën Pluriel (2010-2016)";"GPS-3538";"Autoradio android Pluriel";"449.000000";"399";"15000";"1";
"716";"http://autoradio-fr.com/img/p/8/1/7/817.jpg";"Autoradio GPS Android 8.0 BMW E92 Coupe (2005-2012)";"GPS-86-00264";"GPS BMW android";"434.000000";"384";"2700";"0";
"543";"http://autoradio-fr.com/img/p/6/5/8/2/6582.jpg";"Autoradio GPS Android 9.0 VW Bora (1998-2006)";"GPS-202";"Autoradio Volkswagen android";"401.000000";"351";"2700";"1";
"42";"http://autoradio-fr.com/img/p/7/3/73.jpg";"Autoradio GPS Android 8.0 Mercedes Classe E W210 (1998-2001)";"GPS-312";"Autoradio Mercedes android";"431.000000";"381";"15000";"1";
"1243";"http://autoradio-fr.com/img/p/2/0/2/9/2029.jpg";"Caméra de recul CCD Toyota Vitz";"CAM-86-505";"Caméra de recul Toyota";"69.900000";"69.9";"10000";"1";
"1070";"http://autoradio-fr.com/img/p/1/8/4/6/1846.jpg";"Caméra de recul CCD Mitsubishi Outlander";"CAM-86-332";"Caméra de recul Mitsubishi";"69.900000";"69.9";"10000";"1";
"306";"http://autoradio-fr.com/img/p/3/5/3/353.jpg";"Autoradio Android 6.0 Mercedes SLK";"GPS-371";"Autoradio Mercedes android";"541.000000";"491";"2700";"1";
"1538";"http://autoradio-fr.com/img/p/5/5/4/2/5542.jpg";"Autoradio GPS Android 8.0 Toyota Terios (2006-2010)";"GPS-520";"GPS Toyota android";"345.000000";"295";"900";"1";
"3318";"http://autoradio-fr.com/img/p/8/5/6/3/8563.jpg";"Autoradio Android 9.0 Toyota Yaris (2013-2015)";"GPS-3775";"Autoradio Toyota Yaris android";"479.000000";"429";"15000";"1";
"3145";"http://autoradio-fr.com/img/p/8/3/5/1/8351.jpg";"Autoradio Android 10.0 Jeep  Commander  bluetooth (2007-2010)";"GPS-3602";"Autoradio android Commander";"419.000000";"369";"15000";"1";
"1014";"http://autoradio-fr.com/img/p/1/7/8/0/1780.jpg";"Caméra de recul CCD Kia Sorento";"CAM-86-276";"Caméra de recul Kia";"69.900000";"69.9";"10000";"1";
"1190";"http://autoradio-fr.com/img/p/1/9/7/4/1974.jpg";"Caméra de recul CCD Suzuki SX4 (sedan)";"CAM-86-452";"Caméra de recul Suzuki";"69.900000";"69.9";"10000";"1";
"1916";"http://autoradio-fr.com/img/p/7/1/9/8/7198.jpg";"Autoradio GPS Android 10.0 Livina (2013-2016)";"GPS-1051";"Autoradio android Livana";"399.000000";"349";"2700";"1";
"607";"http://autoradio-fr.com/img/p/6/8/4/1/6841.jpg";"Autoradio GPS Android 9.0 Opel Signum (2003-2017)";"GPS-142";"Autoradio Opel android";"401.000000";"351";"2700";"1";
"434";"http://autoradio-fr.com/img/p/4/8/0/480.jpg";"Autoradio GPS Android 8.0 Dodge Durango (2002-2003)";"GPS-105";"Autoradio android Dodge";"421.000000";"371";"2700";"0";
"1674";"http://autoradio-fr.com/img/p/5/8/0/7/5807.jpg";"Autoradio GPS Android 9.0 GMC 2016";"GPS-576";"Autoradio android GMC";"476.000000";"426";"2700";"0";
"1134";"http://autoradio-fr.com/img/p/1/9/1/3/1913.jpg";"Caméra de recul CCD Peugeot 307 (hatchback)";"CAM-86-396";"Caméra de recul Peugeot";"69.900000";"69.9";"10000";"1";
"211";"http://autoradio-fr.com/img/p/2/5/7/257.jpg";"Autoradio Android 6.0 Kia K2 2010";"GPS-278";"Autoradio android KIA";"411.000000";"361";"2700";"1";
"961";"http://autoradio-fr.com/img/p/1/7/2/6/1726.jpg";"Caméra de recul CCD Hyundai Ix55";"CAM-86-223";"Caméra de recul Hyundai";"69.900000";"69.9";"10000";"1";
"378";"http://autoradio-fr.com/img/p/7/8/5/785.jpg";"Autoradio GPS Android 8.0 Ford Fusion Sedan (2006-2009)";"GPS-86-00211";"Autoradio Ford android";"436.000000";"386";"2700";"0";
"1617";"http://autoradio-fr.com/img/p/6/1/5/7/6157.jpg";"Autoradio GPS VW Transporter T5";"GPS-499";"Autoradio Volkswagen android";"324.000000";"274";"2687";"1";
"1429";"http://autoradio-fr.com/img/p/5/4/3/3/5433.jpg";"Autoradio GPS Android 8.0 Hyundai IX35 2015";"GPS-801";"GPS Hyundai IX35 android";"475.000000";"425";"2700";"1";
"3209";"http://autoradio-fr.com/img/p/8/4/1/5/8415.jpg";"Autoradio Android 9.0 Treeana (2005-2010) ";"GPS-3666";"Autoradio android Treeana";"389.000000";"339";"15000";"1";
"740";"http://autoradio-fr.com/img/p/1/4/8/8/1488.jpg";"Caméra de recul CCD Audi Q3 2012";"CAM-86-22";"Caméra de recul Audi";"69.900000";"69.9";"10000";"1";
"905";"http://autoradio-fr.com/img/p/1/6/6/6/1666.jpg";"Caméra de recul CCD Honda CRV (2007-2010)";"CAM-86-167";"Caméra de recul Honda";"69.900000";"69.9";"10000";"1";
"671";"http://autoradio-fr.com/img/p/7/1/7/717.jpg";"Autoradio GPS Android 8.0 Opel Tigra TwinTop (2004-2017)";"GPS-86-00814";"Autoradio Opel android";"401.000000";"351";"2700";"0";
"1373";"http://autoradio-fr.com/img/p/5/3/7/6/5376.jpg";"Autoradio GPS Android 6.0 Buick Excelle 2015";"GPS-695";"Autoradio android Buick";"421.000000";"371";"2700";"1";
"3153";"http://autoradio-fr.com/img/p/8/3/5/9/8359.jpg";"Autoradio Android 10.0 Jeep Journey  2010";"GPS-3610";"Autoradio android Jeep Journey";"419.000000";"369";"15000";"1";
"1198";"http://autoradio-fr.com/img/p/1/9/8/4/1984.jpg";"Caméra de recul CCD Toyota Prado 2010";"CAM-86-460";"Caméra de recul Toyota";"69.900000";"69.9";"10000";"1";
"1924";"http://autoradio-fr.com/img/p/7/2/0/6/7206.jpg";"Autoradio GPS Android 10.0 Kia Morning (2017)";"GPS-1059";"Autoradio android Morning";"379.000000";"329";"2700";"1";
"615";"http://autoradio-fr.com/img/p/5/6/3/2/5632.jpg";"Autoradio GPS Android 9.0 Opel Corsa";"GPS-121";"Autoradio Opel android";"401.000000";"351";"2700";"1";
"442";"http://autoradio-fr.com/img/p/4/8/8/488.jpg";"Autoradio GPS Android 8.0 Chrysler 300C";"GPS-113";"Autoradio android Chrysler";"431.000000";"381";"899";"0";
"1682";"http://autoradio-fr.com/img/p/5/8/0/1/5801.jpg";"Autoradio GPS Android 8.0 BMW E46 (1998-2006)";"GPS-563";"Autoradio android Série 3";"411.000000";"361";"2700";"0";
"1142";"http://autoradio-fr.com/img/p/1/9/2/1/1921.jpg";"Caméra de recul CCD Peugeot 407";"CAM-86-404";"Caméra de recul Peugeot";"69.900000";"69.9";"10000";"1";
"1868";"http://autoradio-fr.com/img/p/7/4/9/1/7491.jpg";"Autoradio Android 10.0 Polo V (2012-2015)";"GPS-1003";"Autoradio Polo 5 android";"379.000000";"329";"2699";"1";
"768";"http://autoradio-fr.com/img/p/1/5/2/1/1521.jpg";"Caméra de recul CCD BMW E88";"CAM-86-617";"Caméra de recul Bmw série 1";"69.900000";"69.9";"10000";"1";
"969";"http://autoradio-fr.com/img/p/1/7/3/4/1734.jpg";"Caméra de recul CCD Hyundai Tucson 2007/2008/2011";"CAM-86-231";"Caméra de recul Hyundai";"69.900000";"69.9";"10000";"1";
"386";"http://autoradio-fr.com/img/p/7/9/3/793.jpg";"Autoradio GPS Android 8.0 Jeep Wrangler (2003-2006)";"GPS-86-00410";"Autoradio android Jeep";"490.000000";"440";"2700";"0";
"1437";"http://autoradio-fr.com/img/p/5/4/4/1/5441.jpg";"Autoradio GPS Android 8.0 Toyota Corolla 2017";"GPS-797";"GPS Toyota android";"383.000000";"333";"899";"1";
"3217";"http://autoradio-fr.com/img/p/8/4/2/3/8423.jpg";"Autoradio Android 9.0 Opel Astra J (2010-2011)";"GPS-3674";"Autoradio Opel Astra J android";"449.000000";"399";"15000";"1";
"162";"http://autoradio-fr.com/img/p/2/0/7/207.jpg";"Autoradio Audi TT avec GPS Android 6.0 (2006-2014)";"GPS-258";"Autoradio Audi android";"501.000000";"451";"888";"1";
"913";"http://autoradio-fr.com/img/p/1/6/7/4/1674.jpg";"Caméra de recul CCD Honda Vezel 2015";"CAM-86-175";"Caméra de recul Honda";"69.900000";"69.9";"10000";"1";
"679";"http://autoradio-fr.com/img/p/7/2/5/725.jpg";"Autoradio GPS Android 9.0 Opel Corsa";"GPS-713";"Autoradio Opel android";"401.000000";"351";"896";"1";
"1381";"http://autoradio-fr.com/img/p/5/3/8/4/5384.jpg";"Autoradio GPS Android 8.0 Mitsubishi L200";"GPS-663";"Autoradio android Mitsubishi";"465.000000";"415";"895";"1";
"3161";"http://autoradio-fr.com/img/p/8/3/6/7/8367.jpg";"Autoradio Android 9.0 Kia Sportage (2010-2012)";"GPS-3618";"GPS KIA Sportage android";"449.000000";"399";"14999";"1";
"1206";"http://autoradio-fr.com/img/p/1/9/9/2/1992.jpg";"Caméra de recul CCD Toyota Crown (2010-2011)";"CAM-86-468";"Caméra de recul Toyota";"69.900000";"69.9";"10000";"1";
"1932";"http://autoradio-fr.com/img/p/7/2/1/4/7214.jpg";"Autoradio GPS Android 10.0 Sonata (2018)";"GPS-1067";"Autoradio android Sonata";"369.000000";"319";"2700";"1";
"623";"http://autoradio-fr.com/img/p/6/0/9/8/6098.jpg";"Autoradio GPS Android 9.0 Mercedes Classe C W203 (2000-2005)";"GPS-128";"Autoradio Mercedes android";"421.000000";"371";"886";"1";
"450";"http://autoradio-fr.com/img/p/4/9/6/496.jpg";"Autoradio GPS Android 8.0 Citroen C4 Aircross 2013";"GPS-90";"Autoradio android Citroën";"475.000000";"425";"2700";"0";
"1690";"http://autoradio-fr.com/img/p/5/7/9/3/5793.jpg";"Autoradio GPS Android 9.0 Toyota Corolla EX (2000-2011)";"GPS-581";"GPS Toyota android";"361.000000";"311";"2700";"1";
"1150";"http://autoradio-fr.com/img/p/1/9/3/0/1930.jpg";"Caméra de recul CCD Porsche Cayman";"CAM-86-412";"Caméra de recul Porsche";"69.900000";"69.9";"10000";"1";
"1876";"http://autoradio-fr.com/img/p/7/1/5/8/7158.jpg";"Autoradio GPS Android Passat B8 (2016-2017)";"GPS-1011";"Autoradio android Passat 8";"379.000000";"329";"2700";"1";
"227";"http://autoradio-fr.com/img/p/2/7/4/274.jpg";"Autoradio Android 6.0 Jeep Compass 2016";"GPS-264";"Autoradio android Jeep";"475.000000";"425";"2699";"1";
"977";"http://autoradio-fr.com/img/p/1/7/4/3/1743.jpg";"Caméra de recul CCD Jeep Compass (2011-2012)";"CAM-86-239";"Caméra de recul Jeep";"69.900000";"69.9";"10000";"1";
"394";"http://autoradio-fr.com/img/p/8/0/1/801.jpg";"Autoradio GPS Android 8.0 Chevrolet Optra (2002-2010)";"GPS-392";"Autoradio android Chevrolet";"410.000000";"360";"2700";"1";
"1633";"http://autoradio-fr.com/img/p/6/0/9/7/6097.jpg";"Autoradio GPS Android 9.0 Ford Kuga (2008-2011)";"GPS-610";"Autoradio Ford android";"385.000000";"335";"2693";"1";
"1445";"http://autoradio-fr.com/img/p/5/4/4/9/5449.jpg";"Autoradio GPS Android 8.0 Skoda Octavia";"GPS-793";"Autoradio android Skoda";"481.000000";"431";"900";"1";
"3225";"http://autoradio-fr.com/img/p/8/4/3/1/8431.jpg";"Autoradio Android 9.0 Peugeot 3008 (2010-2016)<br />";"GPS-3682";"GPS Peugeot 3008 android";"449.000000";"399";"15000";"1";
"170";"http://autoradio-fr.com/img/p/2/1/5/215.jpg";"Autoradio Android 6.0 Toyota Camry (2006-2011)";"GPS-236";"GPS Toyota android";"411.000000";"361";"2700";"1";
"921";"http://autoradio-fr.com/img/p/1/6/8/2/1682.jpg";"Caméra de recul CCD Honda Crider 2013";"CAM-86-183";"Caméra de recul Honda";"69.900000";"69.9";"10000";"1";
"687";"http://autoradio-fr.com/img/p/7/3/3/733.jpg";"Autoradio GPS Android 8.1 Mitsubishi Lancer";"GPS-698";"Autoradio android Mitsubishi";"451.000000";"401";"2700";"1";
"1389";"http://autoradio-fr.com/img/p/5/3/9/3/5393.jpg";"Autoradio GPS Android 9.0 Toyota Vitz (2005-2011)";"GPS-668";"GPS Toyota android";"365.000000";"315";"2700";"1";
"3169";"http://autoradio-fr.com/img/p/8/3/7/5/8375.jpg";"Autoradio Android 7.1 Lexus RX450 2016";"GPS-3626";"Autoradio android Lexus RX450";"649.000000";"599";"15000";"1";
"1214";"http://autoradio-fr.com/img/p/2/0/0/0/2000.jpg";"Caméra de recul CCD Toyota Crown 2015";"CAM-86-476";"Caméra de recul Toyota";"69.900000";"69.9";"10000";"1";
"1940";"http://autoradio-fr.com/img/p/7/2/2/2/7222.jpg";"Autoradio GPS Android 10.0 Peugeot 405";"GPS-1075";"Autoradio android 405";"419.000000";"369";"2700";"1";
"631";"http://autoradio-fr.com/img/p/6/7/7/677.jpg";"Autoradio GPS Android 9.0 Mercedes Vito (2004-2006)";"GPS-164";"Autoradio Mercedes android";"421.000000";"371";"2700";"1";
"458";"http://autoradio-fr.com/img/p/5/0/4/504.jpg";"Autoradio GPS Android 8.0 Skoda Superb 2016";"GPS-98";"Autoradio android Skoda";"401.000000";"351";"2700";"1";
"1698";"http://autoradio-fr.com/img/p/5/7/8/5/5785.jpg";"Autoradio GPS Android 9.0 Toyota Prado (1996-2009)";"GPS-601";"GPS Toyota android";"361.000000";"311";"899";"1";
"1158";"http://autoradio-fr.com/img/p/1/9/4/0/1940.jpg";"Caméra de recul CCD Seat Altea";"CAM-86-420";"Caméra de recul Seat";"69.900000";"69.9";"10000";"1";
"1884";"http://autoradio-fr.com/img/p/7/1/6/6/7166.jpg";"Autoradio GPS Android 10.0 Yeti (2014-2017)";"GPS-1019";"Autoradio android Yeti";"389.000000";"339";"2700";"1";
"235";"http://autoradio-fr.com/img/p/2/8/2/282.jpg";"Autoradio Android 6.0 Chervrolet Captiva";"GPS-433";"Autoradio android Chevrolet";"421.000000";"371";"2700";"1";
"985";"http://autoradio-fr.com/img/p/1/7/5/1/1751.jpg";"Caméra de recul CCD Kia Sorento (2011-2012)";"CAM-86-247";"Caméra de recul Kia";"69.900000";"69.9";"10000";"1";
"402";"http://autoradio-fr.com/img/p/8/0/9/809.jpg";"Autoradio GPS Android 9.0 Honda City (2008-2011)";"GPS-74";"Autoradio android Honda";"440.000000";"390";"2700";"1";
"1642";"http://autoradio-fr.com/img/p/6/6/7/0/6670.jpg";"Autoradio GPS Android 8.0 Toyota RAV4 (2006-2012)";"GPS-613";"GPS Toyota android";"385.000000";"335";"879";"1";
"1453";"http://autoradio-fr.com/img/p/5/4/5/7/5457.jpg";"Autoradio GPS Android 8.0 Fiat Doblo 2015";"GPS-810";"Autoradio Fiat android";"394.000000";"344";"899";"1";
"3233";"http://autoradio-fr.com/img/p/8/4/3/9/8439.jpg";"Autoradio Android 9.0 Porsche 997 (2008-2011) ";"GPS-3690";"Autoradio android 997";"529.000000";"479";"15000";"1";
"179";"http://autoradio-fr.com/img/p/2/2/4/224.jpg";"Autoradio Android 6.0 Toyota Land Cruiser 100";"GPS-241";"GPS Toyota android";"535.000000";"485";"2700";"1";
"929";"http://autoradio-fr.com/img/p/1/6/9/0/1690.jpg";"Caméra de recul CCD Honda Spirior 2009";"CAM-86-191";"Caméra de recul Honda";"69.900000";"69.9";"10000";"1";
"695";"http://autoradio-fr.com/img/p/7/4/1/741.jpg";"Autoradio GPS Android 8.1 SsangYong Korando 2013";"GPS-718";"Autoradio android Ssangyong";"441.000000";"391";"899";"1";
"3177";"http://autoradio-fr.com/img/p/8/3/8/3/8383.jpg";"GPS Android 9.0 Nissan Frontier (2001-2011)";"GPS-3634";"Autoradio android Frontier";"389.000000";"339";"15000";"1";
"1222";"http://autoradio-fr.com/img/p/2/0/0/8/2008.jpg";"Caméra de recul CCD Toyota Camry (2009-2011)";"CAM-86-484";"Caméra de recul Toyota";"69.900000";"69.9";"10000";"1";
"466";"http://autoradio-fr.com/img/p/5/1/2/512.jpg";"Autoradio GPS Android 8.1 BMW 1 Série F21 (2011-2016)";"GPS-86-00548";"Autoradio BMW Série 1 android";"535.000000";"485";"2700";"0";
"1166";"http://autoradio-fr.com/img/p/1/9/4/8/1948.jpg";"Caméra de recul CCD Skoda Roomster";"CAM-86-428";"Caméra de recul Skoda";"69.900000";"69.9";"10000";"1";
"1892";"http://autoradio-fr.com/img/p/7/1/7/4/7174.jpg";"Autoradio Android 10.0 Camry Version US (2012-2014)";"GPS-1027";"Autoradio android Camry";"389.000000";"339";"2700";"1";
"244";"http://autoradio-fr.com/img/p/2/9/1/291.jpg";"Autoradio Android 6.0 Volkswagen Sagitar 2013";"GPS-439";"Autoradio Volkswagen android";"435.000000";"385";"2700";"1";
"993";"http://autoradio-fr.com/img/p/1/7/5/9/1759.jpg";"Caméra de recul CCD Kia Carens";"CAM-86-255";"Caméra de recul Kia";"69.900000";"69.9";"10000";"1";
"410";"http://autoradio-fr.com/img/p/5/7/3/9/5739.jpg";"Autoradio GPS Android 8.0 Peugeot 408";"GPS-82";"GPS Peugeot android";"451.000000";"401";"2700";"1";
"1650";"http://autoradio-fr.com/img/p/5/8/3/3/5833.jpg";"Autoradio GPS Android 8.0 Hyundai Elantra 2014";"GPS-643";"Autoradio android Hyundai";"475.000000";"425";"2700";"1";
"3241";"http://autoradio-fr.com/img/p/8/4/9/4/8494.jpg";"Autoradio Android 9.0 Renault Capture";"GPS-3698";"Autoradio android Renault Capture";"489.000000";"439";"15000";"1";
"187";"http://autoradio-fr.com/img/p/2/3/2/232.jpg";"Autoradio Android 6.0 Toyota Corolla European 2014";"GPS-249";"GPS Toyota android";"411.000000";"361";"2700";"1";
"937";"http://autoradio-fr.com/img/p/1/7/0/2/1702.jpg";"Caméra de recul CCD Hyundai Sonata 2012";"CAM-86-199";"Caméra de recul Hyundai";"69.900000";"69.9";"10000";"1";
"703";"http://autoradio-fr.com/img/p/7/4/9/749.jpg";"Autoradio GPS Android 8.1 Toyota Yaris 2012";"GPS-737";"GPS Toyota android";"404.000000";"354";"2700";"1";
"1578";"http://autoradio-fr.com/img/p/5/6/1/3/5613.jpg";"Autoradio GPS Peugeot 3008";"GPS-485";"GPS Peugeot android";"385.000000";"335";"898";"1";
"1405";"http://autoradio-fr.com/img/p/5/4/0/9/5409.jpg";"Autoradio GPS Android 8.0 VW CC (2012-2017)";"GPS-684";"Autoradio Volkswagen android";"605.000000";"555";"2700";"1";
"3185";"http://autoradio-fr.com/img/p/8/3/9/1/8391.jpg";"Autoradio Android 9.0 Nissan Micra (2002-2010) ";"GPS-3642";"Autoradio Nissan Micra android";"389.000000";"339";"15000";"1";
"1956";"http://autoradio-fr.com/img/p/7/4/0/8/7408.jpg";"Autoradio GPS Android 10.1 Amarok";"GPS-1103";"Autoradio android Amarok";"399.000000";"349";"2700";"1";
"647";"http://autoradio-fr.com/img/p/6/9/3/693.jpg";"Autoradio GPS Android 9.0 Mercedes CL-Classe W215 (1998-2005)";"GPS-148";"Autoradio Mercedes android";"425.000000";"375";"2700";"1";
"474";"http://autoradio-fr.com/img/p/5/2/0/520.jpg";"Autoradio GPS Android 9.0 BMW 2 Série F23 (2013-2016)";"GPS-20";"Autoradio android Série 2";"555.000000";"505";"2700";"1";
"1347";"http://autoradio-fr.com/img/p/1/7/8/9/1789.jpg";"Caméra de recul CCD Kia K2 (sedan) (2011-2012)";"CAM-86-609";"Caméra de recul Kia";"69.900000";"69.9";"10000";"1";
"1174";"http://autoradio-fr.com/img/p/1/9/5/7/1957.jpg";"Caméra de recul CCD Subaru Legacy 2010";"CAM-86-436";"Caméra de recul Subaru";"69.900000";"69.9";"10000";"1";
"1900";"http://autoradio-fr.com/img/p/7/1/8/2/7182.jpg";"Autoradio Android 10.0 Land Cruiser 100 (2005)";"GPS-1035";"Autoradio android Land Cruiser 100 series";"389.000000";"339";"2700";"1";
"418";"http://autoradio-fr.com/img/p/4/6/4/464.jpg";"Autoradio GPS Android 8.0 Ford Taurus 2012";"GPS-61";"Autoradio Ford android";"545.000000";"495";"2700";"1";
"1658";"http://autoradio-fr.com/img/p/5/8/2/6/5826.jpg";"Autoradio GPS Android 8.0 Kia Sorento 2015";"GPS-629";"Autoradio android KIA";"401.000000";"351";"2700";"1";
"3249";"http://autoradio-fr.com/img/p/8/5/0/2/8502.jpg";"Autoradio Android 10.0 Seat Toledo (2004-2017)";"GPS-3706";"Autoradio android Tolédo";"409.000000";"359";"15000";"1";
"1118";"http://autoradio-fr.com/img/p/1/8/9/7/1897.jpg";"Caméra de recul CCD Opel Meriva";"CAM-86-380";"Caméra de recul Opel";"69.900000";"69.9";"10000";"1";
"195";"http://autoradio-fr.com/img/p/2/4/0/240.jpg";"Autoradio Android 6.0 Toyota Tundra";"GPS-282";"GPS Toyota android";"405.000000";"355";"2700";"1";
"945";"http://autoradio-fr.com/img/p/1/7/1/0/1710.jpg";"Caméra de recul CCD Hyundai Santa-Fe (20090-2012)";"CAM-86-207";"Caméra de recul Hyundai";"69.900000";"69.9";"10000";"1";
"1590";"http://autoradio-fr.com/img/p/5/6/5/6/5656.jpg";"Autoradio GPS Android 9.0 Opel Meriva (2004-2017)";"GPS-474";"Autoradio Opel android";"401.000000";"351";"896";"1";
"1413";"http://autoradio-fr.com/img/p/5/4/1/7/5417.jpg";"Autoradio GPS Android 8.0 Toyota Corolla 2013";"GPS-693";"GPS Toyota android";"605.000000";"555";"2700";"1";
"3193";"http://autoradio-fr.com/img/p/8/3/9/9/8399.jpg";"Autoradio Android 9.0 Paladin (2005-2011) ";"GPS-3650";"Autoradio android Paladin";"389.000000";"339";"15000";"1";
"747";"http://autoradio-fr.com/img/p/1/4/9/5/1495.jpg";"Caméra de recul CCD Audi S4";"CAM-86-29";"Caméra de recul Audi";"69.900000";"69.9";"10000";"1";
"1964";"http://autoradio-fr.com/img/p/7/4/1/6/7416.jpg";"Autoradio GPS Android 10.1 Caddy";"GPS-1111";"Autoradio android Caddy";"399.000000";"349";"2700";"1";
"889";"http://autoradio-fr.com/img/p/1/6/5/0/1650.jpg";"Caméra de recul CCD Ford Focus (sedan) 2012";"CAM-86-151";"Caméra de recul Ford";"69.900000";"69.9";"10000";"1";
"655";"http://autoradio-fr.com/img/p/7/0/1/701.jpg";"Autoradio GPS Android 9.0 VW Crafter (2006-2017)";"GPS-155";"Autoradio Volkswagen android";"425.000000";"375";"897";"1";
"482";"http://autoradio-fr.com/img/p/5/2/8/528.jpg";"Autoradio GPS Android 9.0 BMW 3 Série F34 (2013-2017)";"GPS-26";"Autoradio android Série 3";"535.000000";"485";"2699";"1";
"1182";"http://autoradio-fr.com/img/p/1/9/6/5/1965.jpg";"Caméra de recul CCD Subaru Outback (2011-2012)";"CAM-86-444";"Caméra de recul Subaru";"69.900000";"69.9";"10000";"1";
"1908";"http://autoradio-fr.com/img/p/7/1/9/0/7190.jpg";"Autoradio Android 10.0 Tundra (2007-2013)";"GPS-1043";"Autoradio android Tundra";"379.000000";"329";"2700";"1";
"599";"http://autoradio-fr.com/img/p/7/5/8/7/7587.jpg";"Autoradio GPS Android 9.0 Ford Transit (2005-2017)";"GPS-135";"Autoradio Ford android";"385.000000";"335";"882";"1";
"426";"http://autoradio-fr.com/img/p/4/7/2/472.jpg";"Autoradio GPS Android 8.0 Renault Kelos";"GPS-68";"Autoradio Renault android";"491.000000";"441";"897";"1";
"1666";"http://autoradio-fr.com/img/p/5/8/1/7/5817.jpg";"Autoradio GPS Android 8.0 Kia Optima (201-2013)";"GPS-616";"Autoradio android KIA";"445.000000";"395";"2700";"1";
"3257";"http://autoradio-fr.com/img/p/8/5/1/0/8510.jpg";"Autoradio Android 10.0 Skoda Superb (2006-2013)";"GPS-3714";"Autoradio android Superb";"409.000000";"359";"15000";"1";
"1126";"http://autoradio-fr.com/img/p/1/9/0/5/1905.jpg";"Caméra de recul CCD Peugeot 307CC";"CAM-86-388";"Caméra de recul Peugeot";"69.900000";"69.9";"10000";"1";
"203";"http://autoradio-fr.com/img/p/7/6/0/3/7603.jpg";"Autoradio Android 6.0 Ford Kuga";"GPS-288";"Autoradio Ford android";"505.000000";"455";"899";"1";
"953";"http://autoradio-fr.com/img/p/1/7/1/8/1718.jpg";"Caméra de recul CCD Hyundai H1";"CAM-86-215";"Caméra de recul Hyundai";"69.900000";"69.9";"10000";"1";
"370";"http://autoradio-fr.com/img/p/7/7/7/777.jpg";"Autoradio GPS Android 8.0 Mercedes Sprinter W209";"GPS-86-00344";"Autoradio Mercedes android";"456.000000";"406";"2700";"0";
"3374";"http://autoradio-fr.com/img/p/8/4/9/0/8490.jpg";"Autoradio Skoda Superb (2006-2013)  Android 10.0";"GPS-3831";"Autoradio android Superb";"409.000000";"359";"15000";"1";
"1421";"http://autoradio-fr.com/img/p/5/4/2/5/5425.jpg";"Autoradio GPS Android 8.0 Kia Cerato (2008-2012)";"GPS-677";"Autoradio android KIA";"475.000000";"425";"900";"1";
"3201";"http://autoradio-fr.com/img/p/8/4/0/7/8407.jpg";"Autoradio Android 9.0 Nissan Sentra (2007-2011) ";"GPS-3658";"Autoradio android Sentra";"389.000000";"339";"15000";"1";
"897";"http://autoradio-fr.com/img/p/1/6/5/8/1658.jpg";"Caméra de recul CCD Ford Smax (2007-2011)";"CAM-86-159";"Caméra de recul Ford";"69.900000";"69.9";"10000";"1";
"663";"http://autoradio-fr.com/img/p/7/6/0/7/7607.jpg";"Autoradio GPS Android 9.0 Fiat Bravo (2007-2014)";"GPS-709";"Autoradio Fiat android";"405.000000";"355";"886";"1";
"1588";"http://autoradio-fr.com/img/p/5/6/5/8/5658.jpg";"Autoradio GPS Android 9.0 Opel Corsa";"GPS-473";"Autoradio Opel android";"401.000000";"351";"897";"1";
"490";"http://autoradio-fr.com/img/p/5/3/6/536.jpg";"Autoradio GPS Android 9.0 BMW X4 F26 (2013-2017)";"GPS-4";"GPS BMW android";"535.000000";"485";"898";"1";
"779";"http://autoradio-fr.com/img/p/1/5/3/2/1532.jpg";"Caméra de recul CCD BMW E60";"CAM-86-628";"Caméra de recul Bmw Série 5";"69.900000";"69.9";"10000";"1";
"1541";"http://autoradio-fr.com/img/p/5/5/4/5/5545.jpg";"Autoradio GPS Android 8.0 Skoda Octavia";"GPS-86-0075";"Autoradio android Skoda";"481.000000";"431";"2700";"0";
"3321";"http://autoradio-fr.com/img/p/8/5/6/0/8560.jpg";"Autoradio Android 9.0 Toyota Alphard 2015";"GPS-3778";"Autoradio android Alphard";"489.000000";"439";"15000";"1";
"1017";"http://autoradio-fr.com/img/p/1/7/8/3/1783.jpg";"Caméra de recul CCD Kia Sportage (2008-2012)";"CAM-86-279";"Caméra de recul Kia";"69.900000";"69.9";"10000";"1";
"844";"http://autoradio-fr.com/img/p/1/6/0/2/1602.jpg";"Caméra de recul CCD Citroën Jumper avec éclairage arrière";"CAM-86-106";"Caméra de recul Citroën";"69.900000";"69.9";"10000";"1";
"253";"http://autoradio-fr.com/img/p/3/0/0/300.jpg";"Autoradio Android 6.0 Volkswagen Touareg (2003-2010)";"GPS-416";"Autoradio Volkswagen android";"511.000000";"461";"897";"1";
